GDP,Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Debtor,Gender,Scholarship holder,Educational special needs,Tuition fees up to date,Target
0,0,0,0,0,0,0,0.188679245,1,1,0
0,0,0,0.115384615,0.635761589,0,0,0.169811321,0,1,0
0,0,0,0,0,0,0,0.056603774,0,1,0
0,0.25,0.624615385,0.307692308,0.629874908,0,0,0.20754717,1,1,0
1,0.3,0.735897436,0.230769231,0.732891832,1,0,0.037735849,0,1,1
0,0,0,0,0,0,0,0.566037736,0,1,0
0,0.25,0.667692308,0.192307692,0.60397351,0,0,0.716981132,0,1,0
0,0.1,0.592307692,0,0,1,0,0.41509434,0,1,0
0,0.6,0.574358975,0.538461538,0.563859981,1,0,0.339622642,1,1,0
0,0,0,0.076923077,0.582781457,0,0,0.283018868,0,1,0
1,0.3,0.897435898,0.230769231,0.891832229,1,0,0.056603774,0,1,1
1,0.25,0.710769231,0.230769231,0.719016083,1,0,0.358490566,0,1,1
1,0.25,0.774038462,0.192307692,0.779564806,1,1,0.320754717,1,1,1
0,0,0,0,0,1,0,0.075471698,0,1,0
0,0.05,0.592307692,0.038461538,0.529801325,1,1,0.471698113,0,1,0
0,0.2,0.632692308,0.038461538,0.582781457,1,0,0.150943396,0,1,0
0,0,0,0.038461538,0.582781457,1,1,0.018867925,0,1,0
1,0.3,0.691025641,0.192307692,0.635761589,1,1,0.018867925,0,1,1
1,0.3,0.638461539,0.230769231,0.589403974,1,0,0.037735849,0,1,1
0,0.1,0.619230769,0.115384615,0.600441501,0,0,0.320754717,1,1,0
0,0,0,0.076923077,0.635761589,1,0,0.056603774,0,1,0
0,0,0,0,0,1,0,0.056603774,0,1,0
1,0.35,0.782923077,0.269230769,0.770331126,1,0,0.075471698,0,1,1
1,0.2,0.7,0.230769231,0.644591612,1,0,0.037735849,0,1,1
0,0.15,0.628205128,0.153846154,0.715231788,0,0,0.264150943,1,1,0
1,0.25,0.771794872,0.230769231,0.781456954,1,0,0.075471698,0,1,1
1,0.25,0.628205128,0.192307692,0.655629139,1,1,0.056603774,0,1,1
1,0.3,0.685641026,0.230769231,0.674613686,1,0,0.094339623,0,1,1
0,0,0,0.153846154,0.662251656,0,0,0.037735849,0,1,0
0,0,0,0,0,0,0,0.452830189,1,1,0
0,0,0,0,0,1,0,0.188679245,0,1,0
0,0.35,0.741538462,0.269230769,0.712204352,1,0,0.037735849,0,0,0
1,0.4,0.764615385,0.307692308,0.752317881,1,1,0.056603774,0,0,1
1,0.3,0.729615385,0.230769231,0.717880795,1,1,0.037735849,0,0,1
1,0.25,0.601282052,0.192307692,0.614569536,1,0,0.339622642,0,0,1
1,0.3,0.823076923,0.230769231,0.719016083,1,0,0.094339623,0,0,1
1,0.3,0.807692308,0.230769231,0.732891832,1,1,0.056603774,0,0,1
0,0.2,0.584615385,0.153846154,0.59602649,0,0,0.018867925,1,0,0
1,0.2,0.605769231,0.192307692,0.540397351,1,1,0.018867925,0,0,1
1,0.35,0.844076923,0.269230769,0.830501419,1,0,0.245283019,0,0,1
1,0.3,0.646153846,0.230769231,0.573951435,1,1,0.018867925,1,0,1
0.5,0.25,0.807692308,0.230769231,0.768211921,1,1,0.056603774,0,0,0
0.5,0.2,0.578846154,0.153846154,0.550993377,1,1,0.037735849,0,0,0
1,0.25,0.717948718,0.192307692,0.688741722,1,0,0.037735849,0,0,1
1,0.4,0.760576923,0.269230769,0.648628193,1,1,0.075471698,0,0,1
0.5,0.3,0.673076923,0.269230769,0.688741722,1,0,0.075471698,1,0,0
0.5,0.3,0.723076923,0.230769231,0.750551877,1,0,0.018867925,0,0,0
1,0.2,0.673076923,0.153846154,0.754966887,1,1,0.018867925,0,0,1
0,0.1,0.565384615,0.038461538,0.635761589,0,0,0.339622642,0,0,0
0.5,0.25,0.744153846,0.153846154,0.701986755,1,0,0.075471698,0,0,0
1,0.3,0.709871795,0.230769231,0.698454746,1,1,0.018867925,0,1,1
0.5,0,0,0.038461538,0.582781457,1,0,0.094339623,0,1,0
1,0.4,0.681221154,0.269230769,0.634304636,1,1,0.056603774,0,1,1
1,0.25,0.689230769,0.192307692,0.656953642,1,0,0.320754717,0,0,1
0.5,0.25,0.605769231,0.192307692,0.667549669,1,0,0.301886792,0,0,0
1,0.3,0.748461539,0.230769231,0.736423841,1,1,0.094339623,0,0,1
0.5,0.15,0.592307692,0.153846154,0.609271523,1,1,0.056603774,0,0,0
0.5,0.2,0.638461539,0.153846154,0.752317881,1,0,0.339622642,0,0,0
0,0.15,0.574358975,0.115384615,0.565121413,0,0,0.41509434,0,0,0
0,0,0,0,0,0,0,0.037735849,0,0,0
1,0.15,0.61025641,0.230769231,0.582781457,1,1,0.358490566,0,0,1
1,0.35,0.751538462,0.269230769,0.739451277,1,1,0.075471698,0,0,1
0.5,0.15,0.735897436,0.153846154,0.662251656,1,0,0.094339623,0,0,0
1,0.3,0.823076923,0.230769231,0.706401766,1,1,0.471698113,1,0,1
0,0,0,0,0,1,0,0.320754717,0,0,0
0.5,0.25,0.624615385,0.230769231,0.618101545,1,0,0.056603774,0,0,0
1,0.3,0.834615385,0.230769231,0.832544938,1,0,0.301886792,0,0,1
1,0.25,0.613846154,0.192307692,0.582781457,1,0,0.056603774,0,0,1
1,0.2,0.686538462,0.153846154,0.649006623,1,0,0.037735849,1,0,1
0,0.4,0.658119658,0.192307692,0.646357616,1,0,0.320754717,1,0,0
1,0.25,0.753846154,0.192307692,0.688741722,1,0,0.018867925,0,0,1
1,0.3,0.7,0.153846154,0.635761589,1,1,0.132075472,0,0,1
1,0.3,0.664102564,0.230769231,0.706401766,1,0,0.018867925,0,0,1
0.5,0.15,0.7,0.115384615,0.688741722,1,0,0.056603774,0,0,0
1,0.35,0.695153846,0.269230769,0.68397351,1,0,0.075471698,0,0,1
1,0.15,0.592307692,0.230769231,0.582781457,1,1,0.037735849,0,0,1
1,0.4,0.696567308,0.230769231,0.719470199,1,1,0.037735849,0,0,1
1,0.3,0.673076923,0.153846154,0.656953642,1,1,0.018867925,0,0,1
1,0.35,0.7,0.307692308,0.682855041,1,1,0.396226415,0,0,1
0.5,0.45,0.63,0.423076923,0.611679711,1,0,0.075471698,1,1,0
0.5,0,0,0.038461538,0.529801325,1,0,0.113207547,0,1,0
1,0.4,0.772221154,0.307692308,0.759801325,1,0,0.037735849,0,0,1
0,0.25,0.646153846,0.230769231,0.749290445,0,0,0.018867925,1,0,0
1,0,0,0,0,1,1,0.018867925,0,0,1
0.5,0.2,0.605769231,0.192307692,0.625165563,1,0,0.132075472,0,0,0
1,0.3,0.762820513,0.230769231,0.706401766,1,1,0.018867925,0,0,1
1,0.3,0.692307693,0.230769231,0.768211921,1,0,0.018867925,0,0,1
1,0.5,0.721538462,0.307692308,0.671081678,1,0,0.169811321,0,0,1
0.5,0.1,0.538461539,0.038461538,0.529801325,1,0,0.037735849,1,0,0
0,0,0,0,0,1,1,0.037735849,0,0,0
0.5,0.2,0.673076923,0.153846154,0.582781457,1,0,0.037735849,0,0,0
0,0.2,0.592307692,0.076923077,0.635761589,1,0,0.056603774,1,0,0
0.5,0.1,0.726923077,0.153846154,0.529801325,1,0,0.094339623,0,0,0
1,0.4,0.81457265,0.269230769,0.752771996,1,0,0.037735849,0,0,1
1,0.4,0.808365385,0.269230769,0.757994324,1,0,0.056603774,0,0,1
0.5,0.2,0.720192308,0.115384615,0.582781457,1,0,0.358490566,0,0,0
0,0,0,0,0,1,0,0.226415094,0,0,0
1,0.2,0.592307692,0.230769231,0.635761589,1,0,0.037735849,0,0,1
0,0,0,0,0,0,0,0.132075472,1,0,0
0,0,0,0,0,0,0,0.188679245,1,0,0
1,0.3,0.76923077,0.230769231,0.734153264,1,1,0.018867925,0,0,1
1,0,0,0,0,1,1,0.018867925,0,0,1
0,0,0,0,0,1,0,0.075471698,0,0,0
1,0.25,0.7,0.192307692,0.582781457,1,1,0.490566038,0,0,1
1,0.25,0.775384615,0.192307692,0.699337748,1,1,0.018867925,0,0,1
0,0.15,0.825641026,0.230769231,0.715231788,1,1,0.075471698,0,0,0
0,0,0,0,0,1,0,0.169811321,0,0,0
1,0.35,0.765384615,0.269230769,0.75307474,1,1,0.037735849,0,0,1
1,0.25,0.667692308,0.192307692,0.688741722,1,0,0.018867925,0,0,1
0,0.05,0.538461539,0.076923077,0.635761589,1,0,0.094339623,0,0,0
0,0,0,0,0,1,0,0.188679245,0,0,0
1,0.25,0.678461539,0.192307692,0.678145695,1,0,0.018867925,0,0,1
1,0.2,0.656923077,0.153846154,0.720529801,1,0,0.037735849,0,0,1
1,0.4,0.848076923,0.269230769,0.740208136,1,0,0.018867925,0,0,1
1,0.3,0.8,0.230769231,0.794701987,1,1,0.037735849,0,0,1
0,0,0,0,0,0,0,0.283018868,0,0,0
1,0.85,0.808959276,1,0.798822664,1,0,0.113207547,0,0,1
1,0.3,0.720641026,0.230769231,0.709050772,1,0,0.056603774,0,0,1
1,0.5,0.704895105,0.461538462,0.701986755,1,0,0.056603774,1,0,1
0,0.1,0.574358975,0.192307692,0.620624408,0,0,0.037735849,1,0,0
1,0.4,0.700605769,0.307692308,0.689337748,1,1,0.018867925,0,0,1
0,0.2,0.646153846,0.115384615,0.565121413,1,0,0.075471698,0,0,0
0.5,0,0,0,0,1,1,0.056603774,0,0,0
1,0.15,0.682051282,0.230769231,0.688741722,1,0,0.094339623,0,0,1
1,0.25,0.613846154,0.192307692,0.635761589,1,0,0.169811321,0,0,1
1,0.25,0.743076923,0.230769231,0.644591612,1,0,0.056603774,0,0,1
1,0.35,0.735,0.230769231,0.62781457,1,0,0.037735849,0,0,1
1,0.25,0.603076923,0.153846154,0.582781457,1,0,0.264150943,0,0,1
1,0.4,0.631938462,0.269230769,0.6531273,1,1,0.056603774,1,0,1
1,0.25,0.723076923,0.153846154,0.635761589,1,0,0.056603774,0,0,1
1,0.4,0.781367521,0.269230769,0.764427625,1,0,0.075471698,0,0,1
1,0.4,0.679134615,0.269230769,0.730066225,1,0,0.018867925,0,0,1
1,0.3,0.743076923,0.230769231,0.731125828,1,1,0.037735849,0,0,1
1,0.35,0.815384615,0.269230769,0.787133397,1,1,0.018867925,0,0,1
0.5,0.25,0.678461539,0.192307692,0.688741722,1,0,0.433962264,0,0,0
1,0.3,0.717948718,0.230769231,0.64333018,1,1,0.018867925,0,0,1
1,0.3,0.798717949,0.230769231,0.830022075,1,0,0.018867925,0,0,1
1,0.35,0.655128205,0.192307692,0.662251656,1,0,0.037735849,0,0,1
1,0.3,0.708974359,0.230769231,0.6799117,1,1,0.037735849,0,0,1
0,0,0,0,0,0,0,0.20754717,1,0,0
1,0.3,0.682051282,0.230769231,0.662251656,1,0,0.056603774,0,0,1
1,0.25,0.7,0.153846154,0.59602649,1,0,0.018867925,0,0,1
1,0.3,0.821153846,0.230769231,0.80794702,1,0,0.018867925,0,0,1
1,0.15,0.646153846,0.192307692,0.741721854,1,1,0.056603774,0,0,1
1,0.55,0.651048951,0.5,0.639836984,1,0,0.20754717,1,0,1
1,0.45,0.801709402,0.615384615,0.774834437,1,0,0.113207547,0,0,1
0,0.1,0.565384615,0.153846154,0.556291391,1,0,0.037735849,0,0,0
1,0.3,0.655128205,0.230769231,0.6799117,1,1,0.018867925,0,0,1
1,0.25,0.635384615,0.230769231,0.662251656,0,1,0.056603774,1,0,1
1,0.45,0.688034188,0.461538462,0.595007641,1,0,0.056603774,0,0,1
0,0,0,0.076923077,0.556291391,1,0,0.188679245,0,0,0
0,0.1,0.646153846,0.115384615,0.635761589,1,0,0.018867925,0,0,0
1,0.4,0.662307692,0.269230769,0.582024598,1,1,0.377358491,0,0,1
0,0.15,0.762820513,0.192307692,0.668609272,0,0,0.471698113,0,0,0
0,0.4,0.765288462,0.230769231,0.688741722,1,0,0.056603774,0,0,0
0,0,0,0,0,0,0,0.320754717,0,1,0
0,0,0,0,0,1,0,0.094339623,0,1,0
1,0.3,0.717948718,0.230769231,0.715231788,1,0,0.41509434,0,1,1
1,0.3,0.727820513,0.230769231,0.71611479,1,1,0.018867925,0,1,1
1,0.3,0.715384616,0.230769231,0.697571744,1,1,0.075471698,0,1,1
0,0,0,0,0,1,0,0.320754717,0,1,0
1,0.3,0.7,0.230769231,0.695364238,1,1,0.094339623,0,1,1
0,0,0,0.115384615,0.762913907,1,0,0.264150943,0,1,0
0,0,0,0.153846154,0.635761589,0,0,0.037735849,0,1,0
0,0,0,0,0,1,0,0.037735849,0,1,0
0,0,0,0,0,1,0,0.264150943,0,1,0
0.5,0.15,0.565384615,0.115384615,0.57218543,1,0,0.037735849,0,0,0
0,0,0,0,0,1,0,0.245283019,0,0,0
1,0.4,0.835811966,0.269230769,0.854645222,1,1,0.056603774,0,0,1
1,0.4,0.796923077,0.269230769,0.78614948,1,1,0.018867925,0,0,1
0,0.15,0.646153846,0.115384615,0.547461368,1,0,0.264150943,0,0,0
0,0.2,0.605769231,0.115384615,0.635761589,1,0,0.037735849,0,0,0
0,0,0,0,0,1,1,0.490566038,0,0,0
1,0.3,0.753846154,0.230769231,0.697571744,1,1,0.056603774,0,0,1
1,0.4,0.751019231,0.307692308,0.738940397,1,1,0.037735849,0,0,1
0,0,0,0.115384615,0.600441501,1,0,0.094339623,0,0,0
1,0.35,0.661538462,0.269230769,0.675496689,1,0,0.169811321,0,0,1
1,0.25,0.605769231,0.192307692,0.667549669,1,1,0.037735849,0,0,1
0,0.3,0.659615385,0.230769231,0.649006623,1,0,0.226415094,0,0,0
0.5,0.1,0.628205128,0,0,1,0,0.056603774,0,0,0
0.5,0.25,0.613846154,0.192307692,0.582781457,1,1,0.396226415,0,0,0
1,0.45,0.683846154,0.461538462,0.626931567,1,0,0.452830189,0,0,1
0,0.3,0.703589744,0.230769231,0.692273731,1,0,0.037735849,0,0,0
1,0.3,0.747115385,0.230769231,0.732891832,1,0,0.037735849,1,0,1
0,0,0,0.115384615,0.732891832,1,0,0.490566038,0,0,0
1,0.25,0.710769231,0.192307692,0.625165563,1,0,0.037735849,0,0,1
0.5,0.5,0.69020979,0.461538462,0.706401766,1,1,0.037735849,0,1,0
1,0.4,0.740182692,0.307692308,0.728278146,1,0,0.018867925,0,1,1
0,0,0,0,0,1,0,0.037735849,0,1,0
0,0,0,0,0,1,0,0.396226415,0,1,0
0,0,0,0,0,1,0,0.377358491,0,1,0
1,0.25,0.780769231,0.230769231,0.706401766,1,1,0.169811321,0,0,1
0.5,0.25,0.613846154,0.038461538,0.529801325,1,1,0.075471698,0,0,0
1,0.3,0.823076923,0.230769231,0.830022075,1,1,0.018867925,0,0,1
1,0.35,0.638461539,0.269230769,0.628192999,1,0,0.018867925,0,0,1
1,0.25,0.732307692,0.192307692,0.768211921,1,0,0.018867925,0,0,1
1,0.3,0.738461538,0.230769231,0.644591612,1,0,0.037735849,0,0,1
1,0.3,0.646153846,0.192307692,0.667549669,1,0,0.018867925,0,0,1
0.5,0.35,0.661538462,0.269230769,0.65089877,1,0,0.018867925,0,0,0
1,0.3,0.7,0.230769231,0.671081678,1,1,0.037735849,1,0,1
0,0,0,0,0,1,0,0.037735849,0,0,0
1,0.2,0.7,0.230769231,0.681173132,1,1,0.018867925,0,0,1
1,0.35,0.748461539,0.269230769,0.736423841,1,0,0.018867925,0,0,1
1,0.35,0.744,0.269230769,0.732034059,1,1,0.056603774,0,0,1
1,0.35,0.693269231,0.230769231,0.70539262,1,1,0.094339623,0,0,1
0,0,0,0,0,1,0,0.018867925,0,0,0
1,0.3,0.655128205,0.230769231,0.644591612,1,1,0.037735849,0,0,1
0,0.15,0.61025641,0.153846154,0.59602649,0,1,0.056603774,0,0,0
0.5,0.3,0.686538462,0.192307692,0.656953642,1,0,0.037735849,0,0,0
1,0.3,0.784615385,0.230769231,0.777041943,1,1,0.056603774,0,0,1
0,0.2,0.646153846,0.153846154,0.635761589,1,0,0.20754717,0,0,0
1,0.15,0.682051282,0.230769231,0.741721854,1,0,0.037735849,0,0,1
0.5,0.2,0.735897436,0.230769231,0.666035951,1,0,0.094339623,0,0,0
1,0.3,0.679807692,0.230769231,0.82322975,1,0,0.037735849,0,0,1
0,0,0,0,0,0,0,0.018867925,0,0,0
1,0.3,0.798717949,0.230769231,0.794701987,1,0,0.018867925,0,0,1
1,0.25,0.715384616,0.153846154,0.649006623,1,0,0.094339623,0,0,1
1,0.45,0.837606838,0.423076923,0.83138054,1,0,0.056603774,0,0,1
1,0.25,0.686538462,0.192307692,0.65089877,1,1,0.132075472,0,0,1
0.5,0.55,0.605769231,0.461538462,0.626931567,1,0,0.094339623,1,0,0
0.5,0.25,0.753846154,0.230769231,0.644591612,1,0,0.056603774,0,0,0
1,0.4,0.643798077,0.269230769,0.629874908,1,1,0.056603774,0,0,1
0,0,0,0,0,0,0,0.339622642,0,0,0
1,0.25,0.678461539,0.192307692,0.625165563,1,1,0.018867925,0,0,1
1,0.3,0.628205128,0.230769231,0.591611479,1,0,0.037735849,0,0,1
1,0.4,0.786153846,0.269230769,0.744749291,1,0,0.018867925,0,0,1
0,0.2,0.538461539,0.153846154,0.622516556,1,0,0.018867925,0,0,0
0.5,0.3,0.7,0.230769231,0.697571744,1,0,0.264150943,0,0,0
1,0.3,0.753846154,0.230769231,0.715231788,1,1,0.037735849,0,0,1
1,0.4,0.703365385,0.269230769,0.668874172,1,1,0.056603774,0,0,1
0,0,0,0,0,1,0,0.075471698,0,0,0
1,0.35,0.752307692,0.269230769,0.740208136,1,1,0.018867925,0,0,1
0,0,0,0.076923077,0.582781457,1,0,0.018867925,0,0,0
1,0.25,0.825641026,0.192307692,0.678145695,1,0,0.301886792,0,0,1
0.5,0.25,0.689230769,0.230769231,0.719016083,1,1,0.018867925,0,0,0
0,0,0,0,0,0,1,0.018867925,0,0,0
0.5,0.2,0.592307692,0.076923077,0.609271523,1,0,0.075471698,1,0,0
0.5,0.2,0.646153846,0.153846154,0.59602649,1,0,0.037735849,0,0,0
1,0.25,0.707692308,0.192307692,0.726584673,1,0,0.20754717,0,0,1
0,0,0,0,0,0,0,0.226415094,0,0,0
0,0.15,0.78974359,0.230769231,0.635761589,0,0,0.358490566,1,0,0
1,0.3,0.717948718,0.230769231,0.671081678,1,1,0.283018868,0,0,1
0.5,0.35,0.715615385,0.269230769,0.70410596,1,1,0.150943396,0,0,0
0.5,0.45,0.562393162,0.307692308,0.549668874,1,0,0.301886792,0,0,0
0,0.05,0.7,0.115384615,0.635761589,0,0,0.320754717,0,0,0
1,0.3,0.601282052,0.192307692,0.60397351,1,0,0.301886792,0,0,1
0,0.15,0.678461539,0.076923077,0.701986755,0,0,0.226415094,1,0,0
0,0,0,0.230769231,0.734392936,1,0,0.018867925,0,0,0
1,0.3,0.653846154,0.230769231,0.644591612,1,1,0.018867925,0,0,1
1,0.3,0.780769231,0.153846154,0.728476821,1,0,0.396226415,0,0,1
1,0.3,0.831025641,0.230769231,0.817660044,1,1,0.037735849,0,0,1
1,0.3,0.834615385,0.230769231,0.732891832,1,1,0.41509434,0,0,1
1,0.55,0.611888112,0.461538462,0.626931567,1,0,0.377358491,0,0,1
0,0,0,0,0,1,0,0.283018868,0,0,0
0,0,0,0,0,1,0,0.018867925,0,0,0
0.5,0.4,0.679807692,0.269230769,0.653421633,1,0,0.056603774,0,0,0
1,0.3,0.655128205,0.230769231,0.591611479,1,0,0.056603774,0,0,1
1,0.3,0.669230769,0.230769231,0.777041943,1,1,0.113207547,0,0,1
0.5,0.2,0.632692308,0.192307692,0.593377483,1,0,0.037735849,0,0,0
1,0.3,0.762820513,0.230769231,0.726584673,1,0,0.018867925,0,0,1
1,0.25,0.616239316,0.192307692,0.678145695,1,0,0.037735849,0,1,1
1,0.25,0.635384615,0.153846154,0.701986755,1,0,0.056603774,0,0,1
0,0.3,0.742,0.230769231,0.730066225,1,0,0.037735849,0,0,0
1,0.35,0.813615385,0.269230769,0.800529801,1,0,0.037735849,0,0,1
1,0.25,0.603076923,0.153846154,0.582781457,1,0,0.018867925,0,0,1
1,0.35,0.850692308,0.269230769,0.837010407,1,1,0.056603774,0,0,1
1,0.4,0.84,0.269230769,0.729839168,1,0,0.056603774,0,0,1
1,0.35,0.654769231,0.269230769,0.644238411,1,0,0.132075472,0,0,1
0,0,0,0,0,1,0,0.132075472,0,0,0
1,0.3,0.834615385,0.230769231,0.759381898,1,0,0.056603774,0,0,1
0.5,0.15,0.717948718,0.230769231,0.626931567,1,0,0.056603774,0,0,0
0.5,0.3,0.673076923,0.230769231,0.785871965,0,0,0.018867925,0,0,0
1,0.35,0.764615385,0.269230769,0.752317881,1,0,0.018867925,0,0,1
1,0.25,0.710769231,0.192307692,0.646357616,1,0,0.075471698,0,0,1
1,0.25,0.735897436,0.153846154,0.688741722,1,0,0.018867925,0,0,1
1,0.35,0.672307693,0.269230769,0.661494797,1,1,0.037735849,0,0,1
1,0.3,0.876923077,0.230769231,0.900662252,1,0,0.094339623,0,0,1
1,0.3,0.547435898,0.192307692,0.57218543,1,0,0.037735849,0,0,1
1,0.3,0.792435898,0.230769231,0.779690949,1,0,0.018867925,0,0,1
0.5,0.25,0.613846154,0.076923077,0.715231788,1,1,0.037735849,0,0,0
0.5,0.35,0.644615385,0.269230769,0.634247871,1,1,0.132075472,0,0,0
0.5,0.2,0.726923077,0.115384615,0.635761589,1,0,0.037735849,0,0,0
1,0.3,0.628205128,0.230769231,0.653421633,1,0,0.320754717,0,0,1
1,0.3,0.747115385,0.230769231,0.811003566,1,0,0.037735849,0,0,1
1,0.3,0.682051282,0.230769231,0.671081678,1,1,0.018867925,0,0,1
1,0.4,0.778009615,0.269230769,0.761218543,1,1,0.037735849,0,0,1
1,0.35,0.650692308,0.269230769,0.640227057,1,0,0.150943396,0,0,1
0.5,0.4,0.656923077,0.307692308,0.649006623,1,0,0.075471698,0,0,0
0.5,0.25,0.624615385,0.192307692,0.646357616,1,0,0.018867925,0,0,0
1,0.3,0.619230769,0.153846154,0.582781457,1,1,0.018867925,0,0,1
1,0.25,0.592307692,0.192307692,0.678145695,1,0,0.20754717,0,0,1
1,0.35,0.638461539,0.269230769,0.628192999,1,1,0.018867925,0,0,1
1,0.25,0.7,0.230769231,0.65089877,1,0,0.452830189,0,0,1
0,0.2,0.726923077,0.115384615,0.653421633,1,0,0.018867925,0,0,0
1,0.2,0.613846154,0.153846154,0.59602649,1,1,0.075471698,0,0,1
0,0,0,0,0,1,0,0.452830189,1,0,0
0,0.05,0.861538462,0.076923077,0.847682119,1,0,0.283018868,0,0,0
1,0.3,0.592307692,0.230769231,0.618101545,1,0,0.226415094,0,0,1
0.5,0.35,0.654230769,0.192307692,0.656953642,1,0,0.132075472,0,0,0
0.5,0.4,0.637403846,0.230769231,0.56924209,1,0,0.094339623,0,0,0
0,0,0,0,0,1,0,0.075471698,0,0,0
0,0.2,0.676442308,0.153846154,0.635761589,1,0,0.41509434,0,0,0
0.5,0.1,0.538461539,0.153846154,0.675496689,0,1,0.509433962,0,0,0
0.5,0.1,0.592307692,0.076923077,0.529801325,1,0,0.056603774,0,0,0
1,0.6,0.722474916,0.461538462,0.710855168,1,0,0.075471698,0,0,1
1,0.3,0.8,0.230769231,0.803532009,1,0,0.018867925,0,0,1
1,0.25,0.673076923,0.192307692,0.732891832,1,0,0.320754717,1,0,1
1,0.2,0.796923077,0.192307692,0.706401766,1,0,0.018867925,0,0,1
0.5,0,0,0,0,1,0,0.037735849,1,0,0
0,0.15,0.574358975,0.115384615,0.618101545,1,0,0.018867925,0,0,0
1,0.3,0.723076923,0.192307692,0.794701987,1,0,0.037735849,0,0,1
0.5,0.35,0.713076923,0.269230769,0.701608325,1,1,0.018867925,0,0,0
0,0.1,0.673076923,0.038461538,0.688741722,1,0,0.037735849,0,0,0
1,0.35,0.648846154,0.230769231,0.692715232,1,1,0.037735849,0,0,1
1,0.3,0.735897436,0.230769231,0.715231788,1,1,0.018867925,0,0,1
1,0.3,0.664102564,0.192307692,0.625165563,1,1,0.113207547,0,0,1
0.5,0.25,0.635384615,0.192307692,0.667549669,0,0,0.018867925,0,0,0
0,0.15,0.592307692,0.230769231,0.644591612,1,0,0.301886792,0,0,0
1,0.3,0.592307692,0.230769231,0.644591612,1,0,0.037735849,0,0,1
0,0,0,0,0,1,0,0.075471698,0,0,0
1,0.4,0.710769231,0.269230769,0.718259224,1,0,0.018867925,0,0,1
0.5,0.2,0.635384615,0.153846154,0.649006623,1,1,0.075471698,0,0,0
1,0.3,0.726923077,0.230769231,0.759381898,1,0,0.037735849,0,0,1
1,0.2,0.632692308,0.153846154,0.556291391,1,0,0.056603774,0,0,1
0,0,0,0,0,1,0,0.056603774,0,0,0
0.5,0.15,0.61025641,0.153846154,0.675496689,1,0,0.056603774,0,0,0
0.5,0.2,0.592307692,0,0,1,1,0.018867925,0,0,0
0.5,0.05,0.753846154,0.038461538,0.741721854,1,0,0.018867925,0,0,0
1,0.4,0.807692308,0.269230769,0.746666666,1,1,0.056603774,0,0,1
1,0.3,0.708974359,0.230769231,0.706401766,1,1,0.075471698,0,0,1
1,0.35,0.65,0.269230769,0.639545885,1,0,0.037735849,0,0,1
1,0.3,0.673076923,0.230769231,0.671081678,1,1,0.018867925,0,0,1
0.5,0.25,0.646153846,0.230769231,0.642384106,1,0,0.188679245,1,0,0
1,0.35,0.713865385,0.269230769,0.699337748,1,1,0.075471698,0,0,1
1,0.4,0.781375,0.269230769,0.749668874,1,1,0.018867925,0,0,1
0.5,0.15,0.574358975,0.153846154,0.715231788,1,0,0.018867925,1,0,0
0,0,0,0,0,0,0,0.20754717,1,0,0
0,0.15,0.613846154,0.192307692,0.646357616,1,0,0.358490566,0,0,0
1,0.25,0.753846154,0.192307692,0.78410596,1,0,0.056603774,0,0,1
1,0.25,0.613846154,0.192307692,0.582781457,1,0,0.037735849,0,0,1
0.5,0,0,0,0,1,0,0.056603774,0,0,0
0.5,0.2,0.632692308,0.115384615,0.741721854,1,0,0.037735849,0,0,0
1,0.3,0.7,0.192307692,0.626931567,1,0,0.20754717,0,0,1
1,0.25,0.635384615,0.153846154,0.622516556,1,0,0.056603774,0,0,1
1,0.4,0.646153846,0.461538462,0.653421633,1,0,0.20754717,0,0,1
0,0.3,0.637179487,0.115384615,0.618101545,1,0,0.132075472,0,0,0
0.5,0.2,0.619230769,0.230769231,0.671081678,1,0,0.056603774,0,0,0
0.5,0.25,0.624615385,0.153846154,0.649006623,1,0,0.094339623,0,0,0
1,0.2,0.726923077,0.230769231,0.597918638,1,1,0.018867925,0,0,1
0,0,0,0.076923077,0.609271523,0,0,0.094339623,1,0,0
1,0.2,0.659615385,0.230769231,0.618101545,1,1,0.018867925,0,0,1
1,0.35,0.727692308,0.269230769,0.715988647,1,1,0.075471698,0,0,1
1,0.3,0.738461538,0.230769231,0.688741722,1,0,0.037735849,0,0,1
0.5,0.2,0.551923077,0.115384615,0.794701987,1,0,0.094339623,0,0,0
1,0.35,0.686230769,0.269230769,0.675193945,1,1,0.056603774,0,0,1
1,0.25,0.635384615,0.153846154,0.622516556,1,0,0.056603774,0,0,1
1,0.3,0.628205128,0.230769231,0.644591612,1,0,0.037735849,1,0,1
0.5,0,0,0,0,1,0,0.056603774,0,0,0
1,0.3,0.666346154,0.192307692,0.709933775,1,1,0.056603774,0,0,1
0,0.2,0.619230769,0.192307692,0.625165563,1,0,0.056603774,0,0,0
1,0.3,0.728717949,0.230769231,0.716997792,1,0,0.037735849,0,0,1
1,0.2,0.753846154,0.230769231,0.750551877,1,1,0.018867925,0,0,1
1,0.4,0.794529915,0.269230769,0.776310312,1,1,0.018867925,0,0,1
0,0,0,0,0,0,0,0.037735849,0,0,0
1,0.25,0.7,0.192307692,0.720529801,1,0,0.056603774,0,1,1
